cod_dep,depto,codigo,codigo_canonico,municipio,region_id,region_nombre,estado_dominio,proporcion_region_id,regla_id,tipo_decision,criterio_operativo,decision_manual_codificada,origen_decision,estado_evidencia,revision_ecologica,fuente_universo,fuente_intervalo,version_metodo
13,Huehuetenango,1329,1329,San Gaspar Ixchil,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1330,1330,Santiago Chimaltenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
13,Huehuetenango,1331,1331,Santa Ana Huista,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1332,1332,Unión Cantinil,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
13,Huehuetenango,1333,1333,Petatán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1401,1401,Santa Cruz del Quiché,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1402,1402,Chiché,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1403,1403,Chinique,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1404,1404,Zacualpa,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1405,1405,Chajul,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1406,1406,Chichicastenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1407,1407,Patzité,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1408,1408,San Antonio Ilotenango,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1409,1409,San Pedro Jocopilas,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1410,1410,Cunén,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1411,1411,San Juan Cotzal,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1412,1412,Joyabaj,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1413,1413,Nebaj,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1414,1414,San Andrés Sajcabajá,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
14,Quiché,1415,1415,Uspantán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1416,1416,Sacapulas,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1417,1417,San Bartolomé Jocotenango,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1418,1418,Canillá,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1419,1419,Chicamán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1420,1420,Ixcán,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
14,Quiché,1421,1421,Pachalum,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1501,1501,Salamá,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1502,1502,San Miguel Chicaj,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1503,1503,Rabinal,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1504,1504,Cubulco,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1505,1505,Granados,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1506,1506,El Chol,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1507,1507,San Jerónimo,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
15,Baja Verapaz,1508,1508,Purulhá,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1601,1601,Cobán,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1602,1602,Santa Cruz Verapaz,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1603,1603,San Cristóbal Verapaz,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1604,1604,Tactic,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1605,1605,Tamahú,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1606,1606,Tucurú,REG-ALT-MON,Altiplano y bosques montanos,fuera_dominio_altiplano_montano,,R-RESIDUAL-01,regla_residual,Código municipal no incluido en ninguna de las cinco listas de correspondencia,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,,1.0.0
16,Alta Verapaz,1607,1607,Panzós,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1608,1608,Senahú,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1609,1609,San Pedro Carchá,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1610,1610,San Juan Chamelco,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1611,1611,Lanquín,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1612,1612,Cahabón,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1613,1613,Chisec,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1614,1614,Chahal,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1615,1615,Fray Bartolomé de las Casas,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1616,1616,Santa Catalina la Tinta,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
16,Alta Verapaz,1617,1617,Raxruhá,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1701,1701,Flores,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1702,1702,San José,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1703,1703,San Benito,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1704,1704,San Andrés,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1705,1705,La Libertad,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1706,1706,San Francisco,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1707,1707,Santa Ana,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1708,1708,Dolores,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1709,1709,San Luis,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1710,1710,Sayaxché,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1711,1711,Melchor de Mencos,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1712,1712,Poptún,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1713,1713,Las Cruces,REG-PET-N,"Norte de Petén, bosque estacional sobre calizas",elegible_recuperacion_20_anios,REG-PET-N,R-PET-N-01,lista_explicita,Norte y centro de Petén seleccionados como plataforma kárstica y bosque tropical estacional,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
17,Petén,1714,1714,El Chal,REG-PET-FTN,Sur de Petén y tierras bajas de la FTN,elegible_recuperacion_20_anios,REG-PET-FTN,R-PET-FTN-01,lista_explicita,Sur de Petén y vertiente norte agrupados como región analítica FTN ampliada,si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
18,Izabal,1801,1801,Puerto Barrios,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
18,Izabal,1802,1802,Livingston,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
18,Izabal,1803,1803,El Estor,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
18,Izabal,1804,1804,Morales,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
18,Izabal,1805,1805,Los Amates,REG-TB-HUM,"Tierras bajas húmedas del Caribe, Izabal y Pacífico",elegible_recuperacion_20_anios,REG-TB-HUM,R-TB-HUM-01,lista_explicita,"Caribe, costa y bocacosta húmeda del Pacífico y Costa Cuca",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1901,1901,Zacapa,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1902,1902,Estanzuela,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
19,Zacapa,1903,1903,Río Hondo,REG-SEC-MOT,Corredor seco y valle del Motagua,elegible_recuperacion_20_anios,REG-SEC-MOT,R-SEC-MOT-01,lista_explicita,"Valles secos interiores, Motagua y Salamá-Chixoy",si,procedimiento_reconstruido,correspondencia_territorial_experta_codificada,pendiente,INAB_DINAMICA_2016_2020,POORTER_ET_AL_2016,1.0.0
